consistent_change,latitude,longitude,year
1.0,-2.370339624,-56.65005252,2007
1.0,-4.026653345,-54.17663122,2015
1.0,-29.27075013,-53.59856533,1994
1.0,-12.71947069,-50.91547724,1990
1.0,-12.71947069,-50.91547724,1993
1.0,-12.71947069,-50.91547724,1996
0.0,-12.71947069,-50.91547724,1995
1.0,-10.38160516,-45.53959926,2005
1.0,-10.38160516,-45.53959926,2011
1.0,-6.2542955870000005,-38.48369202,2006
1.0,-6.2542955870000005,-38.48369202,2014
1.0,-15.43489813,-55.47424765,1985
1.0,-15.43489813,-55.47424765,1994
1.0,-13.82682394,-43.77144528,1994
1.0,-30.06171674,-53.00621623,1992
1.0,-14.94253152,-55.068388799999994,1992
1.0,-14.37443693,-49.6035776,1987
1.0,-14.37443693,-49.6035776,1991
1.0,-14.37443693,-49.6035776,1994
1.0,-1.498524641,-52.63646966,1993
1.0,-18.84508261,-48.04455142,2014
1.0,-3.288507676,-52.86796551,1986
1.0,-3.288507676,-52.86796551,1993
1.0,-3.288507676,-52.86796551,1996
1.0,-3.288507676,-52.86796551,1998
1.0,-5.1272692310000005,-47.02128048,1989
1.0,-21.08458261,-42.53500412,2012
0.0,-21.08458261,-42.53500412,2011
1.0,-4.866667967,-45.766513700000004,2009
0.0,-4.866667967,-45.766513700000004,2008
1.0,-9.767427,-57.70727978,2011
1.0,-26.88114165,-48.72233031,1991
1.0,-26.88114165,-48.72233031,2002
1.0,-6.490642338,-39.03912036,1988
1.0,-6.490642338,-39.03912036,2001
1.0,-6.490642338,-39.03912036,2006
1.0,-6.490642338,-39.03912036,2012
1.0,-6.490642338,-39.03912036,2015
0.0,-6.490642338,-39.03912036,2011
1.0,-12.19045282,-56.70502942,2006
1.0,-12.19045282,-56.70502942,2010
1.0,-12.19045282,-56.70502942,2014
1.0,-5.138857498999999,-49.86525684,1991
1.0,-10.4691909,-62.75006246,2000
1.0,-29.92211855,-54.65121118,1989
1.0,-22.83414146,-43.89190936,2005
1.0,-22.83414146,-43.89190936,2012
1.0,-10.44574487,-37.81130303,2012
1.0,-10.44574487,-37.81130303,2014
1.0,-2.454960924,-64.81061806,1991
1.0,-6.5472362010000005,-47.56970197,1989
1.0,-8.47439198,-36.60315881,1985
1.0,-8.47439198,-36.60315881,1998
1.0,-5.4261387260000005,-49.58713843,1993
1.0,-5.4261387260000005,-49.58713843,2001
1.0,-5.4261387260000005,-49.58713843,2004
1.0,-5.4261387260000005,-49.58713843,2014
0.0,-5.4261387260000005,-49.58713843,1992
1.0,-26.77172684,-51.484919299999994,1986
1.0,-10.29725335,-58.42898628,2002
0.0,-10.29725335,-58.42898628,2001
1.0,-20.38928658,-54.26933735,1992
1.0,-13.64814903,-43.71646839,1992
1.0,-13.64814903,-43.71646839,1995
1.0,-13.64814903,-43.71646839,2001
1.0,-13.64814903,-43.71646839,2006
1.0,-15.55724867,-50.63978428,1990
1.0,-15.55724867,-50.63978428,2002
1.0,-15.55724867,-50.63978428,2009
1.0,-15.55724867,-50.63978428,2013
0.0,-15.55724867,-50.63978428,1989
1.0,-10.10375624,-52.36212417,1987
1.0,-10.10375624,-52.36212417,1992
1.0,-14.69190156,-55.97065667,1990
1.0,-14.69190156,-55.97065667,1996
1.0,-14.69190156,-55.97065667,1998
0.0,-14.69190156,-55.97065667,1989
1.0,-9.186666169,-54.91854981,1989
1.0,-6.040316886,-64.77181084,1992
1.0,-6.040316886,-64.77181084,2001
1.0,-6.040316886,-64.77181084,2009
1.0,-6.040316886,-64.77181084,2014
1.0,-0.892970308,-51.93201082,2000
1.0,2.024847566,-50.72440558,1988
1.0,2.024847566,-50.72440558,1990
1.0,2.024847566,-50.72440558,1995
1.0,2.024847566,-50.72440558,1997
1.0,2.024847566,-50.72440558,2000
1.0,-22.22454471,-55.0037101,1987
1.0,-22.22454471,-55.0037101,1994
0.0,-22.22454471,-55.0037101,1992
0.0,-22.22454471,-55.0037101,1993
1.0,-4.991713455,-42.9093321,2002
1.0,-4.991713455,-42.9093321,2014
1.0,-5.323730783999999,-44.15520557,1986
0.0,-5.323730783999999,-44.15520557,1985
1.0,-2.655464896,-43.21089654,1986
1.0,-2.655464896,-43.21089654,2001
1.0,-2.655464896,-43.21089654,2008
1.0,-15.68903152,-51.46470721,1999
1.0,0.554485109,-51.26177778,1987
1.0,-21.43600355,-51.01087832,2007
1.0,-11.9522196,-44.52656911,2014
1.0,-14.49328405,-54.36770288,1989
1.0,-14.49328405,-54.36770288,1998
1.0,-14.49328405,-54.36770288,2007
0.0,-14.49328405,-54.36770288,1988
1.0,-4.44598692,-50.36247435,1989
1.0,-4.44598692,-50.36247435,2005
1.0,-1.981189443,-53.16952995,1990
1.0,-9.421934942,-45.75762037,2010
1.0,-15.69711636,-56.36142382,2009
1.0,-15.69711636,-56.36142382,2015
1.0,-29.91538118,-55.18858338,2000
1.0,-7.709835842,-48.1704054,1985
1.0,-11.31324794,-45.99450611,2001
1.0,-19.52582593,-49.28611298,1989
1.0,-19.52582593,-49.28611298,2007
1.0,-19.52582593,-49.28611298,2012
0.0,-19.52582593,-49.28611298,1988
1.0,-16.58779596,-45.55172651,2003
1.0,-16.58779596,-45.55172651,2006
1.0,-16.58779596,-45.55172651,2008
1.0,-16.58779596,-45.55172651,2014
1.0,-14.17554993,-49.81593933,1989
1.0,-14.17554993,-49.81593933,1995
1.0,-14.17554993,-49.81593933,2003
1.0,-14.17554993,-49.81593933,2009
0.0,-14.17554993,-49.81593933,1988
1.0,-22.94813767,-48.54284691,1989
1.0,0.26343095699999997,-52.37883284,2010
1.0,-31.35717721,-54.8344675,1988
1.0,-31.35717721,-54.8344675,1995
1.0,-31.35717721,-54.8344675,2012
1.0,-12.06810227,-45.86245377,2014
1.0,-10.22233386,-52.35026641,1988
1.0,2.647919047,-50.97665251,2013
1.0,-8.426691437999999,-39.29487073,2005
1.0,-8.068802629,-37.75417018,1986
1.0,-20.746905899999998,-46.22519348,1986
0.0,-20.746905899999998,-46.22519348,1985
1.0,-7.3317349389999995,-40.35263697,1992
1.0,-7.3317349389999995,-40.35263697,2014
1.0,-6.271273746,-53.21399656,2004
1.0,-12.63484939,-47.24307453,2007
1.0,-12.63484939,-47.24307453,2009
1.0,-10.24470191,-41.35380936,1990
1.0,-10.24470191,-41.35380936,1996
1.0,-10.24470191,-41.35380936,2012
1.0,-16.96697484,-41.80575178,1985
1.0,-29.81944111,-56.9844953,1994
1.0,-15.14896437,-48.24451641,1994
1.0,-13.29214668,-53.98205613,1990
1.0,-20.78921655,-56.63819476,2013
1.0,-30.69826295,-53.40506822,1991
1.0,-10.514196499999999,-54.45340216,2001
1.0,-20.46582304,-41.71385412,1988
1.0,-20.46582304,-41.71385412,1996
1.0,-20.46582304,-41.71385412,2005
1.0,-13.06442376,-46.71486514,1998
1.0,-2.505625906,-57.66254368,2003
0.0,-2.505625906,-57.66254368,2002
1.0,-12.07807357,-64.20317726,1985
1.0,-27.490738399999998,-53.94297941,1987
1.0,-27.490738399999998,-53.94297941,2007
1.0,-15.74858982,-48.9813146,1990
1.0,-10.43146166,-58.09535198,1989
1.0,-10.81845588,-68.5908186,1999
1.0,-10.81845588,-68.5908186,2009
1.0,-8.918788551,-35.697657,2014
1.0,-23.03195049,-54.82638266,1997
1.0,-7.569429163,-40.6498895,1987
1.0,-7.569429163,-40.6498895,2009
1.0,-17.09525427,-46.85311586,1989
1.0,-30.57079201,-53.1272193,1994
1.0,-8.793743064,-66.89003828,1993
0.0,-8.793743064,-66.89003828,1991
0.0,-8.793743064,-66.89003828,1992
1.0,-9.487691621,-62.61423719,1997
1.0,-1.5629338469999998,-47.44250052,1997
1.0,-1.5629338469999998,-47.44250052,2010
1.0,-19.99744146,-54.13189512,2013
1.0,-4.10157284,-53.79071497,1985
1.0,-4.10157284,-53.79071497,2004
0.0,-4.10157284,-53.79071497,2003
1.0,-0.39171038,-67.60716337,1993
1.0,-0.39171038,-67.60716337,1996
1.0,-0.39171038,-67.60716337,2006
1.0,-0.39171038,-67.60716337,2008
1.0,-0.39171038,-67.60716337,2011
0.0,-0.39171038,-67.60716337,2010
1.0,-15.34515643,-57.17933989,1995
1.0,-7.242532231,-40.85093246,1987
1.0,-7.242532231,-40.85093246,1990
1.0,-7.242532231,-40.85093246,1993
0.0,-7.242532231,-40.85093246,1986
0.0,-7.242532231,-40.85093246,1989
0.0,-7.242532231,-40.85093246,1992
1.0,-8.549850464,-50.83894078,1993
1.0,-8.549850464,-50.83894078,1996
0.0,-8.549850464,-50.83894078,1995
1.0,-14.6649521,-47.98014222,1986
1.0,-14.6649521,-47.98014222,1988
1.0,-14.69702195,-55.71221136,1989
1.0,-14.69702195,-55.71221136,1994
0.0,-14.69702195,-55.71221136,1988
1.0,-4.593130963,-47.37970828,1993
1.0,-3.901068869,-62.58755722,1997
1.0,-3.901068869,-62.58755722,2004
1.0,-3.901068869,-62.58755722,2013
0.0,-3.901068869,-62.58755722,1996
0.0,-3.901068869,-62.58755722,2003
1.0,-16.794767800000002,-52.78496118,2006
1.0,-16.794767800000002,-52.78496118,2012
1.0,-4.81276905,-45.69617561,2000
1.0,-17.01656185,-43.54480034,2001
1.0,-17.01656185,-43.54480034,2004
1.0,-17.25829849,-50.45437201,1992
1.0,-17.25829849,-50.45437201,1996
1.0,-17.25829849,-50.45437201,2006
1.0,-17.25829849,-50.45437201,2009
1.0,-17.25829849,-50.45437201,2012
1.0,-17.25829849,-50.45437201,2014
0.0,-17.25829849,-50.45437201,1990
0.0,-17.25829849,-50.45437201,1991
0.0,-17.25829849,-50.45437201,1994
0.0,-17.25829849,-50.45437201,1995
1.0,-26.75367071,-53.25145631,2005
1.0,-17.35154362,-46.189350700000006,1988
1.0,-17.35154362,-46.189350700000006,1992
1.0,-17.35154362,-46.189350700000006,1994
1.0,-17.35154362,-46.189350700000006,1998
1.0,-17.35154362,-46.189350700000006,2007
0.0,-17.35154362,-46.189350700000006,1987
0.0,-17.35154362,-46.189350700000006,2006
1.0,-3.472302983,-39.704233,1987
1.0,-3.472302983,-39.704233,1996
1.0,-20.17557738,-41.22849438,1988
1.0,-20.17557738,-41.22849438,1999
1.0,-20.17557738,-41.22849438,2012
1.0,-20.17557738,-41.22849438,2014
1.0,-4.029617786,-54.22163681,1989
1.0,-4.029617786,-54.22163681,1994
1.0,-4.029617786,-54.22163681,1999
1.0,-4.029617786,-54.22163681,2008
1.0,-4.029617786,-54.22163681,2013
1.0,-22.85408406,-45.80424294,2001
1.0,-22.85408406,-45.80424294,2008
1.0,-20.45504326,-53.08463916,2004
1.0,-14.55472881,-52.52759385,1986
1.0,-14.55472881,-52.52759385,1990
1.0,-14.55472881,-52.52759385,2002
0.0,-14.55472881,-52.52759385,2001
1.0,-10.99605281,-39.66731224,2011
1.0,-10.99605281,-39.66731224,2013
1.0,-10.65541166,-52.07619042,1993
1.0,-10.65541166,-52.07619042,1999
1.0,-10.65541166,-52.07619042,2004
1.0,-4.909517607,-50.59046677,1988
1.0,-4.909517607,-50.59046677,1990
1.0,-10.08004072,-55.89762364,1990
1.0,-10.08004072,-55.89762364,1992
1.0,-10.08004072,-55.89762364,1995
1.0,-10.08004072,-55.89762364,1997
1.0,-10.08004072,-55.89762364,2008
1.0,-10.08004072,-55.89762364,2014
1.0,-11.01707339,-59.53364458,2001
1.0,-11.01707339,-59.53364458,2007
0.0,-11.01707339,-59.53364458,2006
1.0,-9.536200646000001,-59.07712076,1991
1.0,-9.536200646000001,-59.07712076,1993
1.0,-9.536200646000001,-59.07712076,2000
1.0,-9.536200646000001,-59.07712076,2005
1.0,-9.536200646000001,-59.07712076,2009
1.0,-25.83415518,-51.81747562,1986
1.0,-25.83415518,-51.81747562,1988
1.0,-25.83415518,-51.81747562,1991
1.0,-25.83415518,-51.81747562,1997
1.0,-25.83415518,-51.81747562,2000
1.0,-25.83415518,-51.81747562,2005
0.0,-25.83415518,-51.81747562,1999
1.0,-10.26464451,-36.48107776,1994
1.0,-10.50772863,-36.67565285,1998
1.0,-10.50772863,-36.67565285,2008
0.0,-10.50772863,-36.67565285,2007
1.0,-20.56472756,-46.16698265,2004
1.0,-20.56472756,-46.16698265,2008
1.0,-20.56472756,-46.16698265,2013
1.0,-4.528991252,-37.94524184,2004
1.0,-4.528991252,-37.94524184,2007
0.0,-4.528991252,-37.94524184,2003
0.0,-4.528991252,-37.94524184,2006
1.0,-27.56916132,-49.00691659,2012
1.0,-27.56916132,-49.00691659,2015
1.0,-4.157627714,-55.50146659999999,2007
1.0,-4.157627714,-55.50146659999999,2012
1.0,-3.9317912510000004,-45.44042525,1985
1.0,-3.9317912510000004,-45.44042525,1995
1.0,-11.05938404,-60.79380126,2005
1.0,-11.05938404,-60.79380126,2008
1.0,-11.05938404,-60.79380126,2013
1.0,-10.32016039,-52.25109241,1997
1.0,-10.32016039,-52.25109241,1999
1.0,-10.32016039,-52.25109241,2009
1.0,-10.32016039,-52.25109241,2011
1.0,-10.32016039,-52.25109241,2013
1.0,-9.064046133,-68.39893846,1994
1.0,-9.839651549,-37.240783,2001
1.0,-9.839651549,-37.240783,2004
1.0,-9.839651549,-37.240783,2010
1.0,-9.839651549,-37.240783,2015
1.0,-9.538356602999999,-49.81135793,2005
1.0,-10.6982613,-39.64332722,1992
1.0,-16.61797936,-48.85249619,2000
1.0,-23.97086962,-50.67077616,2012
1.0,-16.35845607,-44.41122543,2012
1.0,-15.73538459,-52.74696244,2003
1.0,-2.768652621,-46.95471532,2012
1.0,-2.768652621,-46.95471532,2014
1.0,-32.48797649,-53.34982183,2003
1.0,-32.48797649,-53.34982183,2011
0.0,-32.48797649,-53.34982183,2002
1.0,-6.396319233,-38.66587036,1996
1.0,-6.396319233,-38.66587036,2000
1.0,-1.437618865,-46.12574998,2005
1.0,-1.437618865,-46.12574998,2007
1.0,-12.13547592,-40.09203571,2013
1.0,-6.781157501,-44.25033716,1996
1.0,-6.781157501,-44.25033716,1998
1.0,-21.6575281,-44.33226351,2003
1.0,-21.6575281,-44.33226351,2005
1.0,-6.751243602000001,-38.4500052,1986
1.0,-6.751243602000001,-38.4500052,1989
1.0,-6.751243602000001,-38.4500052,1993
1.0,-6.751243602000001,-38.4500052,1995
1.0,-6.751243602000001,-38.4500052,2011
0.0,-6.751243602000001,-38.4500052,2010
1.0,-10.68963747,-49.076176700000005,1987
1.0,-31.65981963,-54.21516894,1985
1.0,-31.65981963,-54.21516894,1993
1.0,-31.65981963,-54.21516894,2005
1.0,-31.65981963,-54.21516894,2011
1.0,-21.84725229,-56.94326263,2011
1.0,-8.347729525,-39.08358697,2009
1.0,-10.91062303,-46.19123716,1992
1.0,-10.91062303,-46.19123716,1998
1.0,-5.624486741,-39.83251242,2011
1.0,0.642070849,-50.29348374,2003
1.0,-7.313948296,-64.93781949999999,1989
0.0,-7.313948296,-64.93781949999999,1987
0.0,-7.313948296,-64.93781949999999,1988
1.0,-9.496045953,-59.1843796,1987
1.0,-28.52559761,-49.50170865,1998
1.0,-20.52942377,-45.87161658,1986
1.0,-20.52942377,-45.87161658,1999
0.0,-20.52942377,-45.87161658,1985
1.0,-3.7903065939999996,-39.28247398,1993
1.0,-14.99966437,-47.47915178,1992
1.0,-14.99966437,-47.47915178,1997
1.0,-2.107582404,-48.03835305,1992
1.0,-15.58662358,-54.83177255,1996
1.0,-21.438698499999997,-56.32288609,1986
1.0,-21.438698499999997,-56.32288609,2003
1.0,-21.438698499999997,-56.32288609,2015
1.0,-1.946424642,-54.95196714,1996
1.0,-10.56998187,-43.25239871,1992
1.0,-16.67268676,-45.46467976,1996
1.0,-27.47483822,-51.96569764,1990
1.0,-27.47483822,-51.96569764,1992
1.0,-27.47483822,-51.96569764,1999
1.0,-27.47483822,-51.96569764,2006
1.0,-6.71001093,-51.54528609,2002
1.0,-6.71001093,-51.54528609,2006
1.0,-6.71001093,-51.54528609,2011
1.0,-1.9666367359999999,-56.55977183,2003
1.0,-1.9666367359999999,-56.55977183,2014
1.0,-7.988493243,-61.79173971,2005
1.0,-0.067238899,-49.94098482,1992
1.0,-0.067238899,-49.94098482,2005
1.0,-0.067238899,-49.94098482,2012
1.0,-2.709363813,-47.88258518,2002
1.0,-18.57127611,-52.98681262,1985
1.0,-18.57127611,-52.98681262,1987
1.0,-18.57127611,-52.98681262,1989
1.0,-18.57127611,-52.98681262,1996
1.0,-18.57127611,-52.98681262,1998
0.0,-18.57127611,-52.98681262,1995
1.0,-11.370111300000001,-52.17320847,1992
1.0,-10.86076653,-62.54740253,1989
1.0,-10.86076653,-62.54740253,2010
1.0,-10.86076653,-62.54740253,2015
1.0,-5.356339629,-49.39148536,2003
1.0,-17.78435192,-54.32916515,1986
1.0,-13.913331699999999,-59.94839675,1989
1.0,-13.913331699999999,-59.94839675,1992
1.0,-13.913331699999999,-59.94839675,1997
0.0,-13.913331699999999,-59.94839675,1991
1.0,-14.42537141,-50.99605612,2009
1.0,-14.42537141,-50.99605612,2012
0.0,-14.42537141,-50.99605612,2008
1.0,-3.1022869180000003,-44.3678368,1988
1.0,-3.965747569,-46.88437724,1991
1.0,-3.965747569,-46.88437724,2007
1.0,-3.965747569,-46.88437724,2009
0.0,-3.965747569,-46.88437724,2006
1.0,-17.34426726,-45.6665312,1991
1.0,-6.724833133,-60.03086209,1992
1.0,-9.42948079,-48.81476695,2002
1.0,-20.6272503,-49.51464439,1990
1.0,-20.6272503,-49.51464439,2003
0.0,-20.6272503,-49.51464439,1988
0.0,-20.6272503,-49.51464439,1989
1.0,-26.02360988,-49.70140413,2005
1.0,-11.54312682,-46.43000936,1986
1.0,-11.54312682,-46.43000936,1988
1.0,-15.00667123,-53.73708555,2007
1.0,-15.00667123,-53.73708555,2011
1.0,-15.54673838,-49.13842995,2002
1.0,-15.54673838,-49.13842995,2006
1.0,-15.54673838,-49.13842995,2009
1.0,-15.05059885,-53.81982039,1987
1.0,-7.00564649,-48.03538861,2009
1.0,-7.00564649,-48.03538861,2015
1.0,-15.63459362,-53.39024602,1993
1.0,-15.63459362,-53.39024602,1998
1.0,-15.63459362,-53.39024602,2002
0.0,-15.63459362,-53.39024602,1992
1.0,-21.8566846,-53.42474132,1989
1.0,-21.8566846,-53.42474132,1993
1.0,-21.84779128,-57.44344458,1995
1.0,-21.84779128,-57.44344458,2002
1.0,-21.84779128,-57.44344458,2006
0.0,-21.84779128,-57.44344458,1994
0.0,-21.84779128,-57.44344458,2005
1.0,-2.75679486,-44.40502705,1990
1.0,-2.75679486,-44.40502705,1995
1.0,-2.75679486,-44.40502705,1997
1.0,-2.75679486,-44.40502705,2008
1.0,-2.75679486,-44.40502705,2010
1.0,-1.584762908,-47.76562453,1994
1.0,-20.84904434,-49.00098771,2005
1.0,-8.424265987,-36.65490177,1989
1.0,-8.424265987,-36.65490177,1999
1.0,-8.424265987,-36.65490177,2003
1.0,-8.424265987,-36.65490177,2007
1.0,-8.424265987,-36.65490177,2011
0.0,-8.424265987,-36.65490177,1988
1.0,-14.51646058,-43.94796423,2008
1.0,-14.51646058,-43.94796423,2010
1.0,-1.6793555080000002,-46.035199799999994,1986
1.0,-6.830205516,-47.18567218,1989
1.0,2.647649553,-60.70325108,1990
0.0,2.647649553,-60.70325108,1989
1.0,-10.02021292,-62.19652058,1995
1.0,-3.129505871,-42.00221333,1995
1.0,-17.56929524,-55.29638122,1990
1.0,-11.54582177,-37.94766729,1992
1.0,-17.29602773,-55.07297021,1997
1.0,-17.29602773,-55.07297021,2006
1.0,-11.97970805,-48.11650648,2002
1.0,-16.09623784,-57.83367274,1985
1.0,-16.09623784,-57.83367274,1987
1.0,-16.09623784,-57.83367274,1995
1.0,-16.09623784,-57.83367274,1997
1.0,-16.09623784,-57.83367274,2005
1.0,-16.09623784,-57.83367274,2009
1.0,-9.708946675,-64.08621661,1986
1.0,-9.708946675,-64.08621661,2015
0.0,-9.708946675,-64.08621661,1985
1.0,-9.858246675,-64.92245831,1986
0.0,-9.858246675,-64.92245831,1985
1.0,-5.235606055,-48.76302399,1987
1.0,-16.00002827,-53.440911,1999
1.0,-16.00002827,-53.440911,2002
1.0,-16.00002827,-53.440911,2006
0.0,-16.00002827,-53.440911,2005
1.0,-5.758156055,-47.8365016,2008
1.0,-6.018757319,-68.54338756,2001
1.0,-18.01099687,-47.62952976,2013
1.0,-12.94476816,-60.71780379,2009
1.0,-12.94476816,-60.71780379,2012
1.0,-12.94476816,-60.71780379,2014
1.0,-9.340817072,-44.2880664,2007
1.0,-12.106639999999999,-51.57115757,1992
1.0,-12.106639999999999,-51.57115757,2010
1.0,-29.07886999,-50.20670648,1993
1.0,-1.323083666,-53.68588158,1986
1.0,-12.09559072,-40.356409899999996,2003
1.0,-2.337461285,-48.67489926,2001
1.0,-2.337461285,-48.67489926,2007
1.0,-20.01441961,-46.11793463,1992
1.0,-20.01441961,-46.11793463,2000
1.0,-20.01441961,-46.11793463,2004
0.0,-20.01441961,-46.11793463,1991
1.0,-18.90679687,-47.30667525,2009
1.0,-9.57931978,-62.24152618,1990
1.0,-9.57931978,-62.24152618,1998
1.0,-9.57931978,-62.24152618,2005
1.0,-9.57931978,-62.24152618,2008
1.0,-9.57931978,-62.24152618,2013
1.0,-9.57931978,-62.24152618,2015
0.0,-9.57931978,-62.24152618,1985
0.0,-9.57931978,-62.24152618,1986
0.0,-9.57931978,-62.24152618,1987
0.0,-9.57931978,-62.24152618,1988
0.0,-9.57931978,-62.24152618,1989
1.0,4.009136197,-64.3554417,1992
1.0,4.009136197,-64.3554417,2006
1.0,4.009136197,-64.3554417,2009
1.0,4.009136197,-64.3554417,2013
0.0,4.009136197,-64.3554417,1991
1.0,2.007869407,-54.77356172,1985
1.0,2.007869407,-54.77356172,2003
1.0,-21.717086399999996,-56.15418248,2005
0.0,-21.717086399999996,-56.15418248,2004
1.0,-10.125585300000001,-54.22406226,1990
1.0,-1.637583847,-55.56560631,1988
1.0,-3.825879879,-50.61121785,2012
1.0,-11.56872881,-45.452822,2004
1.0,-11.56872881,-45.452822,2010
1.0,-4.850498292,-48.31620197,1986
1.0,-4.850498292,-48.31620197,1996
1.0,-4.850498292,-48.31620197,2003
0.0,-4.850498292,-48.31620197,1995
0.0,-4.850498292,-48.31620197,2001
0.0,-4.850498292,-48.31620197,2002
1.0,-1.176478612,-48.33830052,1985
1.0,-2.973738001,-52.13520973,2001
0.0,-2.973738001,-52.13520973,1999
0.0,-2.973738001,-52.13520973,2000
1.0,-24.49907901,-50.89176172,1997
1.0,-24.49907901,-50.89176172,2001
1.0,-16.26628892,-45.03726135,1985
1.0,-16.26628892,-45.03726135,1987
1.0,-16.26628892,-45.03726135,2002
0.0,-16.26628892,-45.03726135,2001
1.0,-0.78139955,-52.84074656,2003
1.0,-0.78139955,-52.84074656,2006
1.0,-8.50026346,-50.20859294,1994
1.0,-8.50026346,-50.20859294,1996
1.0,-8.50026346,-50.20859294,2006
1.0,-17.33618243,-50.92329258,1992
1.0,-10.62873169,-53.868868400000004,1996
1.0,-10.62873169,-53.868868400000004,1998
1.0,-10.62873169,-53.868868400000004,2013
1.0,-10.62873169,-53.868868400000004,2015
1.0,-13.987981699999999,-57.44775649,1989
1.0,-13.987981699999999,-57.44775649,1992
1.0,-13.987981699999999,-57.44775649,1996
0.0,-13.987981699999999,-57.44775649,1991
0.0,-13.987981699999999,-57.44775649,1994
0.0,-13.987981699999999,-57.44775649,1995
0.0,-13.987981699999999,-57.44775649,2015
1.0,-13.549783499999998,-46.58308229,2001
1.0,-22.125370699999998,-56.78183537,2004
1.0,-22.125370699999998,-56.78183537,2006
1.0,-22.125370699999998,-56.78183537,2012
0.0,-22.125370699999998,-56.78183537,2009
0.0,-22.125370699999998,-56.78183537,2010
0.0,-22.125370699999998,-56.78183537,2011
1.0,1.953700996,-50.92464006,1986
1.0,1.953700996,-50.92464006,1996
1.0,1.953700996,-50.92464006,2000
1.0,1.953700996,-50.92464006,2002
1.0,1.953700996,-50.92464006,2006
1.0,1.953700996,-50.92464006,2009
1.0,-2.390012729,-48.07904673,2000
1.0,-15.89600336,-47.81844547,1986
1.0,-15.89600336,-47.81844547,1990
1.0,-15.33356816,-47.29158355,2012
1.0,0.512443954,-50.62604006,2003
1.0,-16.60962502,-54.60270216,1996
1.0,-10.89041094,-55.17672562,1989
1.0,-10.89041094,-55.17672562,1994
1.0,-15.35701419,-52.94638844,1997
1.0,-1.5243961209999999,-56.33932526,1986
1.0,-1.5243961209999999,-56.33932526,1988
1.0,-4.334955151,-39.28031802,2012
1.0,-10.14660588,-40.71914961,1986
1.0,-10.14660588,-40.71914961,1995
1.0,-10.14660588,-40.71914961,2010
1.0,-10.14660588,-40.71914961,2012
1.0,-3.01658764,-40.59949401,1989
1.0,-3.01658764,-40.59949401,1991
1.0,-3.01658764,-40.59949401,1996
0.0,-3.01658764,-40.59949401,1994
0.0,-3.01658764,-40.59949401,1995
1.0,-9.877380791,-63.83882058,1986
1.0,-10.45571617,-62.65277491,1985
1.0,-10.45571617,-62.65277491,1991
1.0,-10.45571617,-62.65277491,2014
1.0,-14.11572213,-45.82310756,1985
1.0,-14.11572213,-45.82310756,1998
1.0,-14.11572213,-45.82310756,2000
1.0,-14.11572213,-45.82310756,2013
1.0,-15.78578008,-52.65883771,2010
1.0,-18.41577773,-48.41834041,1985
1.0,-18.41577773,-48.41834041,1990
1.0,-18.41577773,-48.41834041,1993
1.0,-18.41577773,-48.41834041,2009
1.0,-12.55696545,-54.02948717,1999
1.0,-19.622035500000003,-50.10807146,1997
0.0,-19.622035500000003,-50.10807146,1996
1.0,-11.25665408,-57.60972274,1988
1.0,-10.32069938,-51.01411226,1987
1.0,-10.32069938,-51.01411226,2004
1.0,-10.32069938,-51.01411226,2014
1.0,-6.397397212,-49.97601912,1990
1.0,-6.397397212,-49.97601912,1994
0.0,-6.397397212,-49.97601912,1988
0.0,-6.397397212,-49.97601912,1989
1.0,-14.23241329,-48.61291551,1995
1.0,-14.23241329,-48.61291551,1998
1.0,-14.23241329,-48.61291551,2003
1.0,-14.23241329,-48.61291551,2011
0.0,-14.23241329,-48.61291551,1993
0.0,-14.23241329,-48.61291551,1994
1.0,-19.99636348,-46.32221153,1992
1.0,-16.75110968,-48.90720359,2006
1.0,-30.43604472,-53.73816353,1989
1.0,-30.43604472,-53.73816353,1993
1.0,-8.684058767,-63.02845036,2015
1.0,-12.17832556,-43.57201929,1991
1.0,-15.74346943,-55.07431768,1989
1.0,-15.74346943,-55.07431768,2001
1.0,-15.74346943,-55.07431768,2007
1.0,-15.74346943,-55.07431768,2014
1.0,-2.0272730169999997,-56.14690613,1994
1.0,-5.598615261,-40.10146802,1990
1.0,-5.598615261,-40.10146802,1996
1.0,-3.2564378210000005,-46.46450467,1985
1.0,-3.2564378210000005,-46.46450467,1993
1.0,-27.7742467,-50.52120666,1988
1.0,-12.03872736,-39.65841892,1993
1.0,-8.319432594,-49.56773482,1986
1.0,-8.319432594,-49.56773482,1993
1.0,-8.319432594,-49.56773482,2010
1.0,-14.10602033,-54.65740956,2012
1.0,-17.98862882,-50.22961352,2000
1.0,-17.98862882,-50.22961352,2014
0.0,-17.98862882,-50.22961352,1999
1.0,-10.23311364,-63.21413213,1986
1.0,-10.23311364,-63.21413213,2004
1.0,-5.163381506,-45.50941586,1985
1.0,-5.163381506,-45.50941586,1987
1.0,-5.163381506,-45.50941586,1992
1.0,-5.163381506,-45.50941586,1997
1.0,-5.163381506,-45.50941586,1999
0.0,-5.163381506,-45.50941586,1991
1.0,-10.00269577,-55.68418393,1990
1.0,-16.35171871,-48.86408446,1992
1.0,-20.40895969,-53.03478266,1988
1.0,-20.40895969,-53.03478266,2007
1.0,-20.40895969,-53.03478266,2009
0.0,-20.40895969,-53.03478266,2006
1.0,-15.49256997,-41.49825845,2005
