system:index,consistent_change,latitude,longitude,.geo
7895,2,-11.283334041947452,-52.00450486025586,
7896,2,-14.98160823513911,-50.1363683954009,
7897,2,-19.20970878290446,-42.514792030345646,
7898,2,-19.498606978277298,-51.32268355960914,
7899,2,-11.188471947944429,-45.85895033853738,
7900,2,-22.091414382831474,-46.587663697015145,
7901,2,-31.174729378206017,-52.05274439101308,
7902,2,-26.983549588617976,-53.60072128860783,
7903,2,-12.153801552259267,-63.5342917004015,
7904,2,-21.451364742896313,-55.837256851480205,
7905,2,-15.771496864465405,-42.91041008147188,
7906,2,-26.731841646007688,-52.28235377763403,
7907,2,-18.133616904057686,-53.66539998906444,
7908,2,-15.176722314849869,-41.780419285577935,
7909,2,-29.352945982011626,-56.62606750246556,
7910,2,-5.81636688585287,-61.57776101158918,
7911,2,-11.319715810954293,-61.42037617381145,
7912,2,-17.76144488184697,-46.91078770471293,
7913,2,-15.185346141577416,-41.47750737177283,
7914,2,-15.809765095568896,-41.39719798537255,
7915,2,-5.2321026250615335,-40.08853227946723,
7916,2,-1.4653768072199673,-47.88689709243721,
7917,2,-32.47827468699185,-53.252803779068344,
7918,2,-3.319230059057424,-39.726062062325,
7919,2,-20.574429362538837,-51.72234402951392,
7920,2,-10.527132235775639,-56.80420342330646,
7921,2,-32.03980699681311,-53.34092850844047,
7922,2,-8.111921762891896,-71.02408521327642,
7923,2,-8.459030788675676,-44.379425065592535,
7924,2,-11.922575198126903,-41.84994888856879,
7925,2,-15.79521238796616,-42.16444906953903,
7926,2,-21.395309869167257,-51.979441863828924,
7927,2,-20.98594759419399,-50.29806514654241,
7928,2,-15.5181719543437,-43.91319943313451,
7929,2,-15.622196864244739,-52.95501226238272,
7930,2,-13.288912745272697,-56.68589530038792,
7931,2,-6.821312194197378,-39.77214563640033,
7932,2,-18.13981527951811,-46.53457326372368,
7933,2,-2.346354606355983,-47.66833698381093,
7934,2,-4.364869049772547,-48.86273698557624,
7935,2,-21.607402107747877,-43.78869293475554,
7936,2,-16.391873399678346,-57.42619692603081,
7937,2,-4.801989267025106,-49.24784474787828,
7938,2,-13.16629270899038,-54.12704421357346,
7939,2,-7.9876847590981646,-47.59692091872343,
7940,2,-5.343673383349178,-39.92845249583713,
7941,2,-15.078087296653546,-58.34193952666226,
7942,2,-23.88732629884322,-51.53073337941122,
7943,2,-14.313800652924659,-52.837512623219894,
7944,2,-3.5240459438366747,-48.49918879009307,
7945,2,-19.2851672667705,-43.439158457704636,
7946,2,-11.82447916910105,-39.13640790982895,
7947,2,-23.596541641373733,-48.59432037868133,
7948,2,-27.92085175606828,-48.99290287024516,
7949,2,-7.961004795159815,-41.15087993446698,
7950,2,-10.323933318507802,-40.5512544823172,
7951,2,-22.752215105829794,-46.849342939279154,
7952,2,-13.861588738898892,-45.89721856964088,
7953,2,-7.641384217070089,-73.01888413319223,
7954,2,-5.071483852260962,-39.5975131451675,
7955,2,-3.793810023657767,-59.09490739781124,
7956,2,-15.04278350598765,-42.536890586334984,
7957,2,-11.854662562647466,-60.828566064633506,
7958,2,-14.337246681840178,-50.11346135565585,
7959,2,-14.85548476924873,-55.671787176145386,
7960,2,-17.665774304088238,-56.04018627416281,
7961,2,-1.4645683234642606,-53.69639186636657,
7962,2,-5.012464538094309,-44.118554307084224,
7963,2,-10.042041982351098,-45.313762792605246,
7964,2,-6.769569233832093,-49.89840467663764,
7965,2,-31.405686237753144,-53.775892769011136,
7966,2,-28.501612587251557,-50.573219118068224,
7967,2,-4.7965993753203895,-45.67919745018507,
7968,2,-26.582541645787018,-53.3756933099359,
7969,2,-10.019134942606048,-54.73771894371791,
7970,2,-9.151362378146594,-51.78432778411816,
7971,2,-13.74651455100318,-59.260916062316525,
7972,2,1.542452258597426,-60.28607346455372,
7973,2,-3.3779798786388406,-45.58110142115922,
7974,2,-10.353308228298513,-54.657140062732395,
7975,2,-4.815463996286899,-38.04145141001566,
7976,2,-10.696644329888993,-42.039403581989596,
7977,2,-18.922697049628272,-55.08913988286547,
7978,2,-21.83404705393123,-43.98299853071059,
7979,2,-3.8334257276874384,-40.88192433840159,
7980,2,-30.69502901648619,-50.55300702417553,
7981,2,-17.416761307330308,-53.32206388747396,
7982,2,-10.77345028668121,-55.47936804228699,
7983,2,-5.477881686796633,-40.27798697288804,
7984,2,-18.965546688680774,-53.20833717250443,
7985,2,-15.150581340081992,-50.21721677097166,
7986,2,-18.776361489845204,-54.03164313039997,
7987,2,-4.582081685472647,-45.64874456205342,
7988,2,-13.437404261737651,-54.35368915975681,
7989,2,-16.86241094550015,-50.50449799883308,
7990,2,-12.671770145082583,-60.03355703818772,
7991,2,-15.32171040170676,-52.30310486069719,
7992,2,-9.550214364295659,-42.62178138068428,
7993,2,-8.711008225871204,-48.74685431392483,
7994,2,-9.293655519151123,-42.813931019957444,
7995,2,-14.079609858354697,-55.380463529505434,
7996,2,-29.124953562902093,-53.28298717261476,
7997,2,-12.056514006989122,-62.07821245637217,
7998,2,-18.939405713912898,-56.8909806797524,
7999,2,-20.114132610955995,-41.780688780163175,
8000,2,-18.752915460929685,-44.96153336970198,
8001,2,-11.92473115480879,-48.63851749066001,
8002,2,-13.207525380531468,-57.86170017577196,
8003,2,-8.831741800056868,-41.49798896025076,
8004,2,-3.2974009976533187,-44.56807127525764,
8005,2,-10.44062447391493,-56.85567688908651,
8006,2,-13.082749387567265,-43.71027001045191,
8007,2,-9.84207700010609,-68.48329026367277,
8008,2,-9.391751548176977,-50.74273121218158,
8009,2,-18.437876290788967,-44.81438932616321,
8010,2,-15.388545058845253,-50.63035197013822,
8011,2,-16.78452701036699,-45.11784022913878,
8012,2,-17.059411487307564,-46.76014023156609,
8013,2,-3.117648109301004,-49.508176517216114,
8014,2,-11.328070143096603,-51.76546316315165,
8015,2,-15.722179355367242,-46.60922326383401,
8016,2,-14.131622313305218,-57.335916239976804,
8017,2,-15.862855528860361,-59.55197021437125,
8018,2,-2.53904323479962,-49.508176517216114,
8019,2,-12.799780073069616,-58.222822919988005,
8020,2,-19.673778458680605,-42.46170159705418,
8021,2,-27.68288803730502,-48.8654319314286,
8022,2,-10.954011658789234,-42.37034293265923,
8023,2,-16.1164499335673,-40.324879030719075,
8024,2,-10.174363823701903,-39.0563680180139,
8025,2,-10.115075014950015,-40.95711332768239,
8026,2,-15.851267261695217,-41.89091206552464,
8027,2,-10.522550827826628,-62.66732761969775,
8028,2,-21.924866729155713,-57.752015879580966,
8029,2,-28.441245800158725,-50.06791677075099,
8030,2,-4.128522298520701,-38.56669635664035,
8031,2,-15.480712206995914,-46.26211423805023,
8032,2,-5.419670856385689,-39.45602848791867,
8033,2,-2.6476495526496704,-55.693077248379026,
8034,2,-1.9919692267708315,-53.590480494368876,
8035,2,-5.418592878044746,-37.73072415323872,
8036,2,-17.26907827462106,-51.952492405305335,
8037,2,-11.352863644938303,-57.55824927279639,
8038,2,-6.241359846769815,-48.751974711044305,
8039,2,-30.996593457365115,-54.90103266237084,
8040,2,-3.0683306002028408,-40.651236973439694,
8041,2,-2.7419726574822194,-57.361248730988976,
8042,2,-1.8949511760859226,-53.83383410483685,
8043,2,-10.983656063165178,-52.560202695012194,
8044,2,-13.970464551334175,-52.28828265850922,
8045,2,-10.17894523165091,-67.27137311386713,
8046,2,-13.443602637198076,-59.89611479971744,
8047,2,-11.959495956304217,-46.00124347954192,
8048,2,-29.867411145226875,-55.4772120856051,
8049,2,-30.4395481496826,-51.632063343459905,
8050,2,-2.1701051476117312,-55.67097869238968,
8051,2,-23.20388803068509,-48.92229528891337,
8052,2,-6.460728439151802,-41.02017506062759,
8053,2,-5.276569231625449,-50.724675074970776,
8054,2,-5.404848654197717,-44.50042813436343,
8055,2,-7.101047573672196,-38.611162963204265,
8056,2,-7.626023025711645,-46.953637343765436,
8057,2,-15.72810823624243,-58.940217505885855,
8058,2,-1.380486012870672,-54.886479954768106,
8059,2,-14.63234325267344,-48.85222669675204,
8060,2,-12.44889812309253,-51.94575504067444,
8061,2,-9.59387248710387,-39.18303047307475,
8062,2,-11.288723933652168,-43.71916333176469,
8063,2,-11.260965991372874,-58.63973104334788,
8064,2,-10.322046856411152,-37.82908967684981,
8065,2,-6.490911832698218,-38.55268263820808,
8066,2,-12.449167617677766,-52.603860817820404,
8067,2,-2.3617157977144254,-47.48373319292436,
8068,2,-8.03403782775873,-35.598752489437864,
8069,2,-16.930323580979586,-45.447971096052704,
8070,2,-0.7283091165998998,-53.57269385174331,
8071,2,-4.685028617032745,-55.73835233869865,
8072,2,-13.803377908487946,-59.8311666046756,
8073,2,-26.036006626928703,-51.93928717062878,
8074,2,-4.188619591028297,-46.00555539290569,
8075,2,-15.94100895857876,-55.301771110616556,
8076,2,-18.01450029738344,-53.439294032051556,
8077,2,-14.791075563377358,-48.35554817616236,
8078,2,-6.7560945045703,-51.035941320918184,
8079,2,-19.236927736013282,-42.803420731133244,
8080,2,-17.827201560644518,-39.62554058203203,
8081,2,-30.03611475558452,-57.2712375395202,
8082,2,-10.614717975977292,-48.88995593868506,
8083,2,2.442564173285186,-52.3437985430678,
8084,2,-13.558946319679023,-43.89702975802035,
8085,2,-6.425963637656376,-47.07221496126921,
8086,2,-4.768032949285389,-45.05612596911977,
8087,2,-12.491747762145032,-45.23992127625063,
8088,2,-15.587162568164079,-46.97250196473195,
8089,2,-11.758452995718265,-47.21289113476233,
8090,2,-12.221714187738705,-58.21123465282287,
8091,2,-5.3905654411802155,-48.55686063133355,
8092,2,-3.006077351013359,-52.462915149742045,
8093,2,-10.96667790429532,-39.46168787420863,
8094,2,-27.205343632267088,-50.362474352413784,
8095,2,-18.557262392048454,-53.066852515255604,
8096,2,-8.61830208855007,-51.63907020267604,
8097,2,-10.138521043865534,-64.71144404871173,
8098,2,-3.578753344639554,-41.91031567566162,
8099,2,-9.798418877297884,-41.86638805826817,
8100,2,-30.766714576158925,-52.65829872403805,
8101,2,-0.45099918839220354,-49.016887888331155,
8102,2,-11.863286389375016,-63.950121845420426,
8103,2,-22.202985141119118,-47.89120900580098,
8104,2,-25.359575217986702,-54.08311659618002,
8105,2,-10.471346856631815,-37.6997322759366,
8106,2,-20.291729542626424,-47.3697369833696,
8107,2,-28.049939662396255,-50.943235183597054,
8108,2,-1.582067962627094,-46.06538319082805,
8109,2,-19.51747159924381,-57.32863988617544,
8110,2,-19.025374486603134,-53.49831334621821,
8111,2,-10.116961477046665,-64.66562996922163,
8112,2,-4.344926450465093,-45.36873968799337,
8113,2,-20.269630986637083,-40.64638607090545,
8114,2,-2.9044778923794405,-41.0285293927699,
8115,2,-2.3307239204123027,-55.80976840378615,
8116,2,-11.180387110387354,-52.80113085421305,
8117,2,-17.237816902733698,-55.48448843940647,
8118,2,-10.416369961243703,-56.62552851329509,
8119,2,-6.74827916159846,-46.01956911133796,
8120,2,-18.656166904830012,-43.07534076763623,
8121,2,-8.98185028403324,-64.21287906602538,
8122,2,-10.276771766091528,-39.52124617754575,
8123,2,-7.480765444269518,-41.1999279489799,
8124,2,-27.247923776734353,-49.8447752541757,
8125,2,-18.615742717044633,-45.06259383916543,
8126,2,-16.661906974084673,-45.2795369802803,
8127,2,-5.4851580405980025,-49.25107868290111,
8128,2,-28.785659880090144,-54.23861497186111,
8129,2,-28.259336955124517,-51.01815467829262,
8130,2,-3.21089323579261,-52.44081659375271,
8131,2,-10.420681874607475,-41.20962975404839,
8132,2,-14.580061303137683,-48.99478933234181,
8133,2,-8.816919597868896,-66.69761914189998,
8134,2,-11.152359673522824,-50.29348373859341,
8135,2,-10.789619961795363,-55.97092616575719,
8136,2,-10.455446676102902,-40.7873317389838,
8137,2,-12.442430253046869,-47.764277056154896,
8138,2,1.4783125473112921,-50.411522366926704,
8139,2,-16.68696997051161,-48.01921893378801,
8140,2,-6.838559847652474,-40.89243462722579,
8141,2,-7.2543899926714,-59.750587723690074,
8142,2,-16.422595782395234,-51.646346556477404,
8143,2,-13.035587835150992,-56.15499096747328,
8144,2,-12.961207329625893,-43.12816170634245,
8145,2,-4.247369410609713,-48.367405937912736,
8146,2,-30.167897607764857,-56.66271876605764,
8147,2,-6.915904793615163,-38.47964960560917,
8148,2,-11.152898662693296,-56.255242953181025,
8149,2,-17.434008960785402,-54.31003103694861,
8150,2,-10.157655159417281,-38.21797036334515,
8151,2,-8.087667250220669,-54.89294782481377,
8152,2,-11.816394331543975,-38.483153035217235,
8153,2,-9.454813281122167,-64.44949531186246,
8154,2,-7.471602628371499,-47.18297723580115,
8155,2,-14.68300823469778,-57.824509923009416,
8156,2,-2.769461105176277,-59.531758120478564,
8157,2,-4.371875908988678,-45.944110627471915,
8158,2,-14.602159859127024,-46.887072181212176,
8159,2,-16.361420511546694,-56.65517291767103,
8160,2,-17.631009502592814,-40.74286513241989,
8161,2,-6.643984757112185,-40.71456820097012,
8162,2,-22.721492723112906,-48.45741712938151,
8163,2,-8.082816347686421,-44.675330120181506,
8164,2,-2.722299552760002,-51.86625413802986,
8165,2,-0.227588177231679,-49.47448969406163,
8166,2,-2.098419587938994,-55.213107392073965,
8167,2,-8.326169958154399,-51.15936984095621,
8168,2,-16.866722858863923,-47.902527778380886,
8169,2,-11.364990901273917,-53.67941370749671,
8170,2,-4.365408038943019,-50.39912561600586,
8171,2,-18.231173943913067,-56.04665414420847,
8172,2,-19.64224759220801,-57.01225324310854,
8173,2,-30.471079016155194,-52.47881533027096,
8174,2,-7.861561293207784,-38.49689725906426,
8175,2,-4.4629650787983985,-49.73482146339947,
8176,2,-7.277836021586919,-50.76914168153469,
8177,2,-1.2010026191035923,-47.23391171241073,
8178,2,-8.840365626784415,-38.628141122074126,
8179,2,-14.750651375591982,-47.71334257954531,
8180,2,-20.45773820713171,-52.945310457314235,
8181,2,-26.006631717137992,-50.511235363463975,
8182,2,-15.726491268731017,-46.221690050264854,
8183,2,-15.732420149606206,-53.90120775114582,
8184,2,-9.361029165460089,-56.602082484379565,
8185,2,-8.508078803188603,-50.933533378528566,
8186,2,-12.493095235071213,-50.10160359390547,
8187,2,-12.149759133480732,-41.41013372546387,
8188,2,-18.092653727101837,-55.32198320450925,
8189,2,-27.58829543788724,-51.15613590593338,
8190,2,-20.004448314765,-53.405607208897074,
8191,2,-13.83113585076724,-43.29066694123968,
8192,2,-9.720265447579486,-64.57049838063337,
8193,2,-5.797771759471595,-48.274699800591605,
8194,2,-7.762117791255753,-48.82123481944992,
8195,2,-7.3519470325267795,-40.728312424817155,
8196,2,-7.292927718360127,-34.80455194674779,
8197,2,-4.313395583992498,-38.42251675353916,
8198,2,-20.579819254243557,-46.981934275215195,
8199,2,-7.722502087226082,-50.428770020381805,
8200,2,-7.8642562390601425,-48.05775665947674,
8201,2,-17.31704831079304,-46.16886911155862,
8202,2,-12.306604982088,-39.102721086674464,
8203,2,-4.901432768977137,-43.38984094860647,
8204,2,-16.947571234434683,-52.86985197344819,
8205,2,-9.554526277659434,-48.86408445850242,
8206,2,-11.506745053107977,-54.42833915986715,
8207,2,-10.186760574622753,-54.12138482728351,
8208,2,-11.449612201037976,-41.17594293089391,
8209,2,-1.9669062303438958,-45.23992127625063,
8210,2,-20.968699940738894,-50.453563522223504,
8211,2,-9.21658006777367,-63.77306390292047,
8212,2,-8.850875915608611,-46.3302963681149,
8213,2,-25.178744351293446,-50.118581752775334,
8214,2,-27.425790202990015,-51.705904859814524,
8215,2,-11.97539613683313,-44.407991491627534,
8216,2,-16.00191473484206,-45.6606023238038,
8217,2,-10.384030611015397,-58.67099241523523,
8218,2,-5.1841325888895495,-47.021280484659634,
8219,2,1.3769825832626097,-61.020176714736195,
8220,2,-9.399027901978343,-59.585387542940495,
8221,2,-3.8660345725009764,-65.02944765929003,
8222,2,-20.287687123847885,-57.463926167963834,
8223,2,-29.007453923739256,-50.71793771033988,
8224,2,-4.140110565685842,-49.09719727473144,
8225,2,-10.227723751578601,-62.288148738270905,
8226,2,-5.50941255326923,-47.139588607578176,
8227,2,-10.121542884995673,-48.66007705747888,
8228,2,-3.7275143556897463,-57.443714074071146,
8229,2,-3.4386161603169088,-46.65611532166505,
8230,2,-12.634579892320037,-56.22155613002654,
8231,2,-9.54940588053995,-64.50770614227342,
8232,2,-7.051191075403563,-39.76621675552514,
8233,2,-14.228909858575364,-57.08097436234368,
8234,2,-15.611417080835306,-50.337680850572085,
8235,2,-5.335588545792102,-35.669090576184416,
8236,2,-3.4157091205718606,-46.38338680140636,
8237,2,-11.581125558633072,-62.09707707733868,
8238,2,-6.729953529802423,-52.01016424654581,
8239,2,-16.13100264117004,-45.505642937293175,
8240,2,-21.979574129958593,-53.5470918661459,
8241,2,-6.96683927022474,-40.93824870671588,
8242,2,-6.672551183147186,-48.216758464765896,
8243,2,-30.626038402665813,-51.74417309091802,
8244,2,-12.599276101654137,-48.79239889882969,
8245,2,-16.07683422953763,-51.464707206028436,
8246,2,-13.67698494801233,-54.137823996982895,
8247,2,-22.36468189226063,-51.17419204314418,
8248,2,-7.54436616638518,-40.66713715396861,
8249,2,-0.8150863730458457,-64.0603451307819,
8250,2,-14.966516538365902,-48.84414185919496,
8251,2,-3.5186560521319583,-45.86514871399781,
8252,2,-2.968078614495103,-57.88245125883512,
8253,2,-6.125477175118397,-41.08458426649896,
8254,2,-11.552289638012837,-51.94279060023685,
8255,2,-21.672619797374953,-46.184230302917065,
8256,2,-9.614893064752266,-67.62791445013416,
8257,2,-12.405778989454795,-55.47047472097421,
8258,2,-9.234636204984472,-45.36200232336247,
8259,2,-22.774313661819132,-53.83006118064355,
8260,2,-10.714700467099796,-69.63780506682318,
8261,2,-12.301484584968517,-44.86182037316472,
8262,2,-11.304085125010612,-55.539465334794585,
8263,2,-11.968389277617,-56.64870504762537,
8264,2,-2.8627062316678833,-45.08361441681383,
8265,2,-3.17316399385959,-45.42102163752912,
8266,2,-23.051893084612065,-45.392185716908884,
8267,2,-12.83777880958787,-42.357407192567905,
8268,2,-13.376228990889114,-43.81186946908582,
8269,2,-1.0110089365123134,-55.504431038713925,
8270,2,-19.38973116584201,-47.323922903879506,
8271,2,-2.613154245739479,-48.88537453073606,
8272,2,-21.502838208676362,-52.952856305700834,
8273,2,-2.9071728382317987,-42.4498438353038,
8274,2,-28.490563309256885,-55.23843988308613,
8275,2,-2.2770944979503662,-47.71522904164196,
8276,2,-11.704015089500622,-62.46655415369704,
8277,2,-21.683399580784386,-52.018249084102884,
8278,2,-16.94298982648567,-54.43642399742423,
8279,2,-7.796882592751179,-37.84013895484448,
8280,2,-0.5507121849294707,-61.93511083161193,
8281,2,-12.182906967464742,-38.39341133833369,
8282,2,-6.075351182264527,-51.69539457099033,
8283,2,-2.7484405275278805,-41.97176044109539,
8284,2,-15.706279174838329,-54.64824674141961,
8285,2,-18.721654089042325,-57.09795252121354,
8286,2,-10.242006964596104,-51.44287814462433,
8287,2,-29.557761866790877,-56.5347088380706,
8288,2,-13.055530434458444,-45.661410807559506,
8289,2,-14.395727006836356,-54.015473455285814,
8290,2,-21.712774490575097,-56.70583789969537,
8291,2,-7.693666166605845,-38.59310682599346,
8292,2,-6.672820677732422,-47.856444204305554,
8293,2,-16.5471022807742,-46.843683552989205,
8294,2,-10.95104721835164,-57.61888555447445,
8295,2,-1.8324284323112048,-47.0247839142677,
8296,2,-2.428011465682446,-56.513149271251734,
8297,2,-6.558554973592417,-47.71630701998291,
8298,2,-7.76750768296047,-39.04720520211588,
8299,2,-10.318812921388322,-49.029015144666765,
8300,2,-8.723943965962523,-65.02028484339202,
8301,2,-8.712625193382618,-40.26073931943294,
8302,2,0.8762616438943889,-65.2178243743699,
8303,2,-15.929959680584087,-41.94669744466846,
8304,2,-18.880386399746243,-54.33563302254601,
8305,2,-15.047095419351422,-46.676057920972504,
8306,2,-20.40707322510737,-52.87793681100527,
8307,2,-2.676215978684671,-48.45472218352916,
8308,2,-4.825704790525861,-46.05056098864008,
8309,2,-13.36464072372397,-45.77379004960285,
8310,2,-7.119103710882999,-59.60020974512847,
8311,2,-3.142980600313174,-46.53457326372368,
8312,2,-7.904949921430757,-48.26850142513118,
8313,2,-14.344523035641544,-50.58534637440384,
8314,2,-20.95279976020998,-51.87218301890505,
8315,2,-5.636613997500553,-47.40261532276837,
8316,2,-5.7066825896618765,-43.79812524523879,
8317,2,-17.530757516885075,-39.57541458917816,
8318,2,-5.805856597028671,-48.64309889860902,
8319,2,-6.474203168413594,-50.11426983941156,
8320,2,-7.557840895646973,-40.08017794732492,
8321,2,-21.291284959266214,-53.279214248421454,
8322,2,-10.430653174261202,-58.19371750478253,
8323,2,-10.637086026551867,-39.00354707930767,
8324,2,-19.722017989437823,-54.181482119791106,
8325,2,-5.175508762162003,-49.403073628974134,
8326,2,-10.241198480840396,-40.6054228939496,
8327,2,-19.461686220099985,-56.67942743034226,
8328,2,-8.909895229775266,-38.8391553823138,
8329,2,-10.892836387940697,-54.03137363581473,
8330,2,-5.826877174677068,-61.36620776217904,
8331,2,-10.976649203949048,-55.77203916185313,
8332,2,-24.51363171493135,-50.0183297670676,
8333,2,-6.036274467405328,-35.179149420225635,
8334,2,-2.893698108970006,-45.00114907373165,
8335,2,-20.789755536142287,-40.999154482979186,
8336,2,-6.63455244662893,-41.79766693903303,
8337,2,-3.6911325866829054,-45.504295464367004,
8338,2,-2.2019055086695625,-47.70013734486876,
8339,2,-9.555604256000375,-64.64191444572087,
8340,2,-18.371041633650474,-50.58265142855148,
8341,2,-10.391306964816767,-51.99534204435784,
8342,2,-10.336330069428652,-67.78691625542332,
8343,2,-3.80270334497055,-38.46509689800643,
8344,2,-3.1852912501952035,-60.28526498079802,
8345,2,-9.626211837332171,-63.98192220647826,
8346,2,-8.63042934488568,-51.55148446247438,
8347,2,-21.89656979770595,-47.7230443846138,
8348,2,-16.73251455541647,-42.08548715606492,
8349,2,-5.10678764292686,-46.864434636052366,
8350,2,-14.014122674142385,-53.09757489797249,
8351,2,-13.325833503450006,-57.72533591564262,
8352,2,-28.774071612925006,-51.144008649597765,
8353,2,-16.676190187102176,-51.12433554487555,
8354,2,-4.794443418638502,-57.46958555425379,
8355,2,-19.258756797417387,-48.497571822581655,
8356,2,-15.477208777387851,-43.01901639932193,
8357,2,-21.608480086088818,-44.28348499324857,
8358,2,-12.047351191091106,-37.97731169872953,
8359,2,-16.2727567930041,-48.638247996074774,
8360,2,-13.209142348042882,-58.68716209034939,
8361,2,-13.267353178453828,-48.563867490549676,
8362,2,-33.18488948948027,-52.93560865224574,
8363,2,-9.168879526186924,-58.31283411145678,
8364,2,-10.363279527952237,-47.12746135124256,
8365,2,-10.240659491669923,-38.056812601374105,
8366,2,-10.58749902286847,-67.80551138180459,
8367,2,-11.665477363811895,-57.75713627670045,
8368,2,-5.274143780358327,-40.39386964453946,
8369,2,-7.9876847590981646,-55.384505948283966,
8370,2,-5.146942336127002,-49.6305270589132,
8371,2,-10.101600285688221,-54.960321471122725,
8372,2,-1.6656112840502084,-54.66333843819282,
8373,2,2.3396172417250893,-51.68946569011514,
8374,2,-13.705281879462092,-42.51317506283423,
8375,2,-6.731031508143366,-38.009651048957835,
8376,2,-10.060637108732372,-44.803609542753776,
8377,2,-9.71083313709623,-66.49280325712073,
8378,2,-15.534880618628321,-52.15110991462416,
8379,2,-30.828698330763174,-55.05491407054052,
8380,2,-9.051918876194563,-63.21278466021512,
8381,2,-11.852237111380344,-47.95265377123475,
8382,2,-14.941992531109438,-53.567303960038586,
8383,2,-9.787639093888448,-39.14718769323838,
8384,2,-12.957973394603062,-56.919008116616936,
8385,2,-4.185924645175938,-55.31497634529312,
8386,2,-12.807325921456219,-40.59060069176163,
8387,2,-22.645225755491158,-48.88133211195752,
8388,2,-2.868635112543072,-64.83729802001687,
8389,2,-20.177733333071657,-46.9353117119694,
8390,2,-23.964940739391146,-50.95886586954073,
8391,2,-7.473758585053386,-46.647222000352265,
8392,2,-8.829316348789742,-50.47296713236048,
8393,2,-5.502405694053096,-38.048458269231794,
8394,2,-18.318220694944248,-47.336050160215116,
8395,2,-7.433603891853244,-40.01307379560119,
8396,2,-24.32256005399913,-48.77380377244841,
8397,2,-21.60901907525929,-48.648758284898975,
8398,2,-17.036504447562514,-39.3088844443799,
8399,2,-0.9156078533388206,-52.189917134898124,
8400,2,-0.9306995501120285,-52.75935919350149,
8401,2,-13.138265272125853,-48.66411947625741,
8402,2,-18.32792250001274,-43.72697867473653,
8403,2,-16.807703544697272,-52.11688410229921,
8404,2,-9.5370091296191,-54.8007806766631,
8405,2,-13.645454081539732,-45.590803226227706,
8406,2,-15.283711665188505,-49.33354402598329,
8407,2,-2.9106762678398654,-59.889377435086544,
8408,2,-17.976771055450417,-56.48161840477914,
8409,2,-2.8406076756785437,-49.742367311786076,
8410,2,-12.517619242327672,-55.132259016503205,
8411,2,-3.3362082179272834,-52.57098247842163,
8412,2,-5.2595910727555895,-40.935014771693055,
8413,2,-13.776967439134832,-51.72827291038911,
8414,2,-27.44357684561558,-48.99290287024516,
8415,2,-5.123496307211483,-38.836729931046676,
8416,2,-15.009096682833167,-51.36688067158782,
8417,2,-30.254405369625566,-52.622186449616436,
8418,2,-3.849056413631117,-44.94159077039453,
8419,2,-18.929973403429642,-51.788909192067166,
8420,2,-3.786264175271163,-45.99073319071772,
8421,2,-14.387372674694046,-46.268851602681124,
8422,2,-5.456322119977766,-36.6708019495061,
8423,2,-5.156913635780728,-48.77110882659605,
8424,2,-5.926859665799571,-48.0176019662766,
8425,2,-13.992024118153044,-51.7959160512833,
8426,2,-7.8868937842199545,-55.10234511754203,
8427,2,-7.413391797960554,-62.99907545412309,
8428,2,-7.199413097283284,-38.57747614004978,
8429,2,-15.990056973091683,-44.18646694256366,
8430,2,-3.2607497340612435,-51.1720360864623,
8431,2,-5.644968329642865,-48.693763880633355,
8432,2,-13.852695417586109,-43.92936910824865,
8433,2,1.6890573129657316,-52.78091876032036,
8434,2,-10.276502271506292,-57.90697526609158,
8435,2,-22.406453552972188,-44.80603499402089,
8436,2,-18.464017265556848,-54.41432544143488,
8437,2,-13.855659858023703,-54.73205955742796,
8438,2,-15.334376647212846,-41.31796657731321,
8439,2,-22.289492902979827,-47.284307199849835,
8440,2,1.5446082152793128,-50.74192272842587,
8441,2,-16.160377550960746,-59.837903969306495,
8442,2,-12.068910757909972,-53.83383410483685,
8443,2,-12.269414729325451,-56.25335649108437,
8444,2,-12.502527545554468,-60.28283952953089,
8445,2,-1.408513449735202,-55.01987977445985,
8446,2,-14.062901194070076,-52.97953626963918,
8447,2,2.6783719353665605,-61.4012420582597,
8448,2,-14.285503721474893,-59.76810487173041,
8449,2,-3.4758064130794564,-48.969187346744405,
8450,2,-10.91412646017433,-51.52938590648505,
8451,2,-20.270169975807555,-40.99430358044494,
8452,2,-14.4606752018782,-39.78804581692925,
8453,2,-5.4398829502783785,-37.52483029011853,
8454,2,-16.403731161428723,-45.034835896886136,
8455,2,-17.14672773292398,-52.462915149742045,
8456,2,-29.964429195911784,-55.82432111138888,
8457,2,-6.316009846880147,-46.15835882273443,
8458,2,-8.618571583135303,-51.003871465275125,
8459,2,-15.898159319526258,-47.656209727475314,
8460,2,-10.770485846243616,-52.92698482551819,
8461,2,-14.126501916185738,-43.40223769952732,
8462,2,-16.16657592642117,-46.407641314077594,
8463,2,-24.400982978302764,-54.13890197532384,
8464,2,-30.297793997848537,-52.411711178547236,
8465,2,-6.463692879589396,-52.23653969814393,
8466,2,-16.087075023776592,-55.99383320550224,
8467,2,-1.160308936732978,-47.25601026840006,
8468,2,-26.456148685311405,-50.70877489444186,
8469,2,-12.025522129687001,-41.59608498927661,
8470,2,-3.4658351134257304,-53.18947255153792,
8471,2,-10.382413643503984,-38.944258270555785,
8472,2,-15.318206972098693,-47.788801063411356,
8473,2,-14.071255526212386,-57.33726371290298,
8474,2,0.9689677812155235,-59.30996407682945,
