system:index,Lat,Lon,one_change,.geo
2978,-17.576131451213566,-39.19528583312907,1,"{""type"":""Point"",""coordinates"":[-39.19528583312907,-17.576131451213566]}"
2983,-11.048831614045062,-61.68504209149413,1,"{""type"":""Point"",""coordinates"":[-61.68504209149413,-11.048831614045062]}"
2984,-24.685232384404518,-51.23559976430337,1,"{""type"":""Point"",""coordinates"":[-51.23559976430337,-24.685232384404518]}"
2985,-16.272366114107342,-48.83304055138469,1,"{""type"":""Point"",""coordinates"":[-48.83304055138469,-16.272366114107342]}"
2987,-12.822660096340215,-52.69335817151085,1,"{""type"":""Point"",""coordinates"":[-52.69335817151085,-12.822660096340215]}"
2992,-1.868199784956696,-52.826776867328775,1,"{""type"":""Point"",""coordinates"":[-52.826776867328775,-1.868199784956696]}"
2995,-15.664158537363685,-53.208429594130465,1,"{""type"":""Point"",""coordinates"":[-53.208429594130465,-15.664158537363685]}"
2998,-2.4541257019180986,-56.82513453808449,1,"{""type"":""Point"",""coordinates"":[-56.82513453808449,-2.4541257019180986]}"
3001,-4.01228159997384,-59.381576412174184,1,"{""type"":""Point"",""coordinates"":[-59.381576412174184,-4.01228159997384]}"
3011,-3.9366466190426737,-54.288726610146924,1,"{""type"":""Point"",""coordinates"":[-54.288726610146924,-3.9366466190426737]}"
3013,-2.456493143598121,-53.690665802023034,1,"{""type"":""Point"",""coordinates"":[-53.690665802023034,-2.456493143598121]}"
3015,-10.305676688034893,-59.23005485907107,1,"{""type"":""Point"",""coordinates"":[-59.23005485907107,-10.305676688034893]}"
3035,-2.7476168058293506,-67.58326039473222,1,"{""type"":""Point"",""coordinates"":[-67.58326039473222,-2.7476168058293506]}"
3036,-9.941397637707704,-49.113988369091636,1,"{""type"":""Point"",""coordinates"":[-49.113988369091636,-9.941397637707704]}"
3050,-1.6843288425814913,-49.73010866839709,1,"{""type"":""Point"",""coordinates"":[-49.73010866839709,-1.6843288425814913]}"
3056,-5.09922133805635,-48.24053163073747,1,"{""type"":""Point"",""coordinates"":[-48.24053163073747,-5.09922133805635]}"
3058,-6.789860247515345,-62.61193984316055,1,"{""type"":""Point"",""coordinates"":[-62.61193984316055,-6.789860247515345]}"
3060,-2.2938493325369387,-48.052198825917685,1,"{""type"":""Point"",""coordinates"":[-48.052198825917685,-2.2938493325369387]}"
3061,-18.567808074477025,-55.88738990996956,1,"{""type"":""Point"",""coordinates"":[-55.88738990996956,-18.567808074477025]}"
3063,-9.555293729527737,-35.81140983664404,1,"{""type"":""Point"",""coordinates"":[-35.81140983664404,-9.555293729527737]}"
3079,-20.16926060720119,-51.38665113981954,1,"{""type"":""Point"",""coordinates"":[-51.38665113981954,-20.16926060720119]}"
3082,-11.329001009427406,-56.917776988617604,1,"{""type"":""Point"",""coordinates"":[-56.917776988617604,-11.329001009427406]}"
3089,-5.363970404220855,-49.240491539827254,1,"{""type"":""Point"",""coordinates"":[-49.240491539827254,-5.363970404220855]}"
3093,-19.07681957283338,-53.00019529342166,1,"{""type"":""Point"",""coordinates"":[-53.00019529342166,-19.07681957283338]}"
3102,-9.956140740811449,-58.59576956839415,1,"{""type"":""Point"",""coordinates"":[-58.59576956839415,-9.956140740811449]}"
3107,-18.36221839610919,-51.491502482143694,1,"{""type"":""Point"",""coordinates"":[-51.491502482143694,-18.36221839610919]}"
3116,-27.717557234822166,-54.84413063696214,1,"{""type"":""Point"",""coordinates"":[-54.84413063696214,-27.717557234822166]}"
3117,-20.704213695390493,-42.382787500458996,1,"{""type"":""Point"",""coordinates"":[-42.382787500458996,-20.704213695390493]}"
3121,-20.11938193455831,-56.446898499891056,1,"{""type"":""Point"",""coordinates"":[-56.446898499891056,-20.11938193455831]}"
3122,-1.0212902025856168,-54.93730497364873,1,"{""type"":""Point"",""coordinates"":[-54.93730497364873,-1.0212902025856168]}"
3126,-3.4202568450872133,-54.78193576002669,1,"{""type"":""Point"",""coordinates"":[-54.78193576002669,-3.4202568450872133]}"
3130,-15.726241673113167,-55.78099002530272,1,"{""type"":""Point"",""coordinates"":[-55.78099002530272,-15.726241673113167]}"
3138,-4.928063348905197,-46.840978296959065,1,"{""type"":""Point"",""coordinates"":[-46.840978296959065,-4.928063348905197]}"
3145,-11.401019739926273,-60.890292162910406,1,"{""type"":""Point"",""coordinates"":[-60.890292162910406,-11.401019739926273]}"
3146,-3.3738375189728784,-49.47368019565074,1,"{""type"":""Point"",""coordinates"":[-49.47368019565074,-3.3738375189728784]}"
3154,-13.786186314501945,-59.458790853884196,1,"{""type"":""Point"",""coordinates"":[-59.458790853884196,-13.786186314501945]}"
3157,-21.861569715254646,-52.261001870901524,1,"{""type"":""Point"",""coordinates"":[-52.261001870901524,-21.861569715254646]}"
3160,-4.122382540495714,-48.83802810706104,1,"{""type"":""Point"",""coordinates"":[-48.83802810706104,-4.122382540495714]}"
3175,-12.840736417604768,-61.512787373592275,1,"{""type"":""Point"",""coordinates"":[-61.512787373592275,-12.840736417604768]}"
3178,-3.3360598106875967,-54.18085187116813,1,"{""type"":""Point"",""coordinates"":[-54.18085187116813,-3.3360598106875967]}"
3181,-14.303163944366625,-52.094314708289915,1,"{""type"":""Point"",""coordinates"":[-52.094314708289915,-14.303163944366625]}"
3183,-4.8612011601548835,-47.415421400998135,1,"{""type"":""Point"",""coordinates"":[-47.415421400998135,-4.8612011601548835]}"
3188,-18.68615461281136,-39.95022731466698,1,"{""type"":""Point"",""coordinates"":[-39.95022731466698,-18.68615461281136]}"
3198,-11.06572956956216,-54.4187874983904,1,"{""type"":""Point"",""coordinates"":[-54.4187874983904,-11.06572956956216]}"
3200,-9.039368293647216,-57.43724459709255,1,"{""type"":""Point"",""coordinates"":[-57.43724459709255,-9.039368293647216]}"
3203,0.8998347069867944,-50.521689837199766,1,"{""type"":""Point"",""coordinates"":[-50.521689837199766,0.8998347069867944]}"
3204,-11.075763378304284,-61.74200180737612,1,"{""type"":""Point"",""coordinates"":[-61.74200180737612,-11.075763378304284]}"
3206,-1.846065745368635,-54.18186794784762,1,"{""type"":""Point"",""coordinates"":[-54.18186794784762,-1.846065745368635]}"
3207,-11.184811251900097,-56.21665849727763,1,"{""type"":""Point"",""coordinates"":[-56.21665849727763,-11.184811251900097]}"
3212,-6.541637829527994,-55.400052063123255,1,"{""type"":""Point"",""coordinates"":[-55.400052063123255,-6.541637829527994]}"
3214,-15.639061263516776,-49.36040614033803,1,"{""type"":""Point"",""coordinates"":[-49.36040614033803,-15.639061263516776]}"
3216,-26.65521219642288,-48.99950496711417,1,"{""type"":""Point"",""coordinates"":[-48.99950496711417,-26.65521219642288]}"
3217,-18.0335866103211,-54.33502170540512,1,"{""type"":""Point"",""coordinates"":[-54.33502170540512,-18.0335866103211]}"
3220,-9.088114326389784,-54.66121304435801,1,"{""type"":""Point"",""coordinates"":[-54.66121304435801,-9.088114326389784]}"
3221,-12.179776003987783,-49.51375457637128,1,"{""type"":""Point"",""coordinates"":[-49.51375457637128,-12.179776003987783]}"
3223,-21.61413430099846,-50.19211816744239,1,"{""type"":""Point"",""coordinates"":[-50.19211816744239,-21.61413430099846]}"
3242,-30.037599384413582,-56.36117459299453,1,"{""type"":""Point"",""coordinates"":[-56.36117459299453,-30.037599384413582]}"
3251,-16.398179870404785,-49.575898415981094,1,"{""type"":""Point"",""coordinates"":[-49.575898415981094,-16.398179870404785]}"
3253,-17.452566866677223,-57.30407815478367,1,"{""type"":""Point"",""coordinates"":[-57.30407815478367,-17.452566866677223]}"
3260,-20.081426284233164,-53.818882905580104,1,"{""type"":""Point"",""coordinates"":[-53.818882905580104,-20.081426284233164]}"
3262,-5.193523691214031,-58.63102743524374,1,"{""type"":""Point"",""coordinates"":[-58.63102743524374,-5.193523691214031]}"
3264,-6.905977767893606,-62.56169676421728,1,"{""type"":""Point"",""coordinates"":[-62.56169676421728,-6.905977767893606]}"
3268,-16.927786556851963,-53.122854451784356,1,"{""type"":""Point"",""coordinates"":[-53.122854451784356,-16.927786556851963]}"
3281,-21.378597316609,-42.76215345136589,1,"{""type"":""Point"",""coordinates"":[-42.76215345136589,-21.378597316609]}"
3284,-5.328611822172463,-50.385385563094445,1,"{""type"":""Point"",""coordinates"":[-50.385385563094445,-5.328611822172463]}"
3286,-20.31620691372167,-51.697284254932924,1,"{""type"":""Point"",""coordinates"":[-51.697284254932924,-20.31620691372167]}"
3288,-16.908928162135478,-58.17895452030612,1,"{""type"":""Point"",""coordinates"":[-58.17895452030612,-16.908928162135478]}"
3293,-1.854033528696404,-46.59904297456096,1,"{""type"":""Point"",""coordinates"":[-46.59904297456096,-1.854033528696404]}"
3297,-14.56306326694558,-54.920627384285424,1,"{""type"":""Point"",""coordinates"":[-54.920627384285424,-14.56306326694558]}"
3302,-8.968588538663521,-50.02896645262234,1,"{""type"":""Point"",""coordinates"":[-50.02896645262234,-8.968588538663521]}"
3305,-29.63848100948906,-53.40418264849884,1,"{""type"":""Point"",""coordinates"":[-53.40418264849884,-29.63848100948906]}"
3314,-2.633216921848768,-46.5540834400652,1,"{""type"":""Point"",""coordinates"":[-46.5540834400652,-2.633216921848768]}"
3316,-11.56129716980756,-51.78770945041491,1,"{""type"":""Point"",""coordinates"":[-51.78770945041491,-11.56129716980756]}"
3318,-9.709080184738852,-63.88120203719053,1,"{""type"":""Point"",""coordinates"":[-63.88120203719053,-9.709080184738852]}"
3322,-27.972416033893918,-49.254605154250186,1,"{""type"":""Point"",""coordinates"":[-49.254605154250186,-27.972416033893918]}"
3328,-18.61407174867896,-52.20129931497387,1,"{""type"":""Point"",""coordinates"":[-52.20129931497387,-18.61407174867896]}"
3330,-23.19907498927901,-52.372735084893726,1,"{""type"":""Point"",""coordinates"":[-52.372735084893726,-23.19907498927901]}"
3338,-30.888063101379277,-55.406177044642554,1,"{""type"":""Point"",""coordinates"":[-55.406177044642554,-30.888063101379277]}"
3341,-2.1178476131337223,-48.63792670821471,1,"{""type"":""Point"",""coordinates"":[-48.63792670821471,-2.1178476131337223]}"
3342,-20.309637282252222,-53.30135825733247,1,"{""type"":""Point"",""coordinates"":[-53.30135825733247,-20.309637282252222]}"
3349,-17.32745189470004,-53.305467715809954,1,"{""type"":""Point"",""coordinates"":[-53.305467715809954,-17.32745189470004]}"
3355,-7.423838372315824,-48.04697967258579,1,"{""type"":""Point"",""coordinates"":[-48.04697967258579,-7.423838372315824]}"
3367,-2.423850042172469,-57.08162615244116,1,"{""type"":""Point"",""coordinates"":[-57.08162615244116,-2.423850042172469]}"
3373,-13.055105818435651,-61.07479344337913,1,"{""type"":""Point"",""coordinates"":[-61.07479344337913,-13.055105818435651]}"
3376,-14.084255431594833,-56.41641832584743,1,"{""type"":""Point"",""coordinates"":[-56.41641832584743,-14.084255431594833]}"
3377,-9.999422304674827,-58.033333164486024,1,"{""type"":""Point"",""coordinates"":[-58.033333164486024,-9.999422304674827]}"
3386,-1.400696782271786,-61.96936128302477,1,"{""type"":""Point"",""coordinates"":[-61.96936128302477,-1.400696782271786]}"
3402,-0.9371810647560517,-49.49832177073251,1,"{""type"":""Point"",""coordinates"":[-49.49832177073251,-0.9371810647560517]}"
3408,-10.38768587296237,-61.93687950590395,1,"{""type"":""Point"",""coordinates"":[-61.93687950590395,-10.38768587296237]}"
3415,-10.077118972972372,-58.41200934741785,1,"{""type"":""Point"",""coordinates"":[-58.41200934741785,-10.077118972972372]}"
3416,-2.1229858295611788,-48.502985653433946,1,"{""type"":""Point"",""coordinates"":[-48.502985653433946,-2.1229858295611788]}"
3417,-11.903759308062064,-62.39763547205219,1,"{""type"":""Point"",""coordinates"":[-62.39763547205219,-11.903759308062064]}"
3426,2.2300458588089915,-61.169918167791515,1,"{""type"":""Point"",""coordinates"":[-61.169918167791515,2.2300458588089915]}"
3428,-11.267260183996273,-53.8037494858367,1,"{""type"":""Point"",""coordinates"":[-53.8037494858367,-11.267260183996273]}"
3429,-20.15279439478234,-41.43226826289987,1,"{""type"":""Point"",""coordinates"":[-41.43226826289987,-20.15279439478234]}"
3432,-20.175480781105488,-50.08141593859107,1,"{""type"":""Point"",""coordinates"":[-50.08141593859107,-20.175480781105488]}"
3433,-6.9679345409122675,-55.4107318069073,1,"{""type"":""Point"",""coordinates"":[-55.4107318069073,-6.9679345409122675]}"
3435,-4.615696610003049,-46.58461219623375,1,"{""type"":""Point"",""coordinates"":[-46.58461219623375,-4.615696610003049]}"
3438,-7.022945398531473,-49.46896920215743,1,"{""type"":""Point"",""coordinates"":[-49.46896920215743,-7.022945398531473]}"
3445,-5.926984342362622,-47.17278797068583,1,"{""type"":""Point"",""coordinates"":[-47.17278797068583,-5.926984342362622]}"
3446,-2.7157123225525583,-57.33093708887554,1,"{""type"":""Point"",""coordinates"":[-57.33093708887554,-2.7157123225525583]}"
3447,-21.77479160484232,-53.06130464248422,1,"{""type"":""Point"",""coordinates"":[-53.06130464248422,-21.77479160484232]}"
3449,-17.933193375317398,-40.18669908010425,1,"{""type"":""Point"",""coordinates"":[-40.18669908010425,-17.933193375317398]}"
3457,-14.929997018340927,-56.93689620945105,1,"{""type"":""Point"",""coordinates"":[-56.93689620945105,-14.929997018340927]}"
3461,-5.083021069913399,-36.596659151598296,1,"{""type"":""Point"",""coordinates"":[-36.596659151598296,-5.083021069913399]}"
3463,-11.652280757429919,-61.73820896716479,1,"{""type"":""Point"",""coordinates"":[-61.73820896716479,-11.652280757429919]}"
3473,-15.041699548936165,-55.79032311174509,1,"{""type"":""Point"",""coordinates"":[-55.79032311174509,-15.041699548936165]}"
3478,-25.765257685147123,-51.64344609854545,1,"{""type"":""Point"",""coordinates"":[-51.64344609854545,-25.765257685147123]}"
3482,-6.519626689468543,-51.52203384757449,1,"{""type"":""Point"",""coordinates"":[-51.52203384757449,-6.519626689468543]}"
3486,-12.34565219047838,-38.40413008276926,1,"{""type"":""Point"",""coordinates"":[-38.40413008276926,-12.34565219047838]}"
3501,-12.360028361383174,-61.784954581298514,1,"{""type"":""Point"",""coordinates"":[-61.784954581298514,-12.360028361383174]}"
3504,-4.7123723912193505,-48.30719235241912,1,"{""type"":""Point"",""coordinates"":[-48.30719235241912,-4.7123723912193505]}"
3506,-20.37597223306477,-42.90510357162149,1,"{""type"":""Point"",""coordinates"":[-42.90510357162149,-20.37597223306477]}"
3511,-19.086355769353045,-53.00588381123963,1,"{""type"":""Point"",""coordinates"":[-53.00588381123963,-19.086355769353045]}"
3515,-8.632250841331162,-49.05591195332477,1,"{""type"":""Point"",""coordinates"":[-49.05591195332477,-8.632250841331162]}"
3516,-6.422757204873906,-54.10188770915734,1,"{""type"":""Point"",""coordinates"":[-54.10188770915734,-6.422757204873906]}"
3518,-12.614849853231808,-49.66366573315163,1,"{""type"":""Point"",""coordinates"":[-49.66366573315163,-12.614849853231808]}"
3520,-9.2574922960306,-51.0839083520073,1,"{""type"":""Point"",""coordinates"":[-51.0839083520073,-9.2574922960306]}"
3522,-10.445120217488032,-62.039664769404084,1,"{""type"":""Point"",""coordinates"":[-62.039664769404084,-10.445120217488032]}"
3524,-3.2100862779312567,-51.58620945446382,1,"{""type"":""Point"",""coordinates"":[-51.58620945446382,-3.2100862779312567]}"
3526,-12.728371188939292,-49.2987393846675,1,"{""type"":""Point"",""coordinates"":[-49.2987393846675,-12.728371188939292]}"
3527,-12.036504900743441,-53.73373684174272,1,"{""type"":""Point"",""coordinates"":[-53.73373684174272,-12.036504900743441]}"
3531,-24.6465491370464,-51.425089292696335,1,"{""type"":""Point"",""coordinates"":[-51.425089292696335,-24.6465491370464]}"
3546,-9.47531936709005,-65.77312039490643,1,"{""type"":""Point"",""coordinates"":[-65.77312039490643,-9.47531936709005]}"
3548,-21.454421996504028,-53.80807726847947,1,"{""type"":""Point"",""coordinates"":[-53.80807726847947,-21.454421996504028]}"
3549,-3.0935542181024758,-48.98438588534012,1,"{""type"":""Point"",""coordinates"":[-48.98438588534012,-3.0935542181024758]}"
3551,-17.15154553138168,-55.405544113281984,1,"{""type"":""Point"",""coordinates"":[-55.405544113281984,-17.15154553138168]}"
3553,-0.8322007851925742,-63.23666239452181,1,"{""type"":""Point"",""coordinates"":[-63.23666239452181,-0.8322007851925742]}"
3555,-12.762970197561964,-50.21720666896764,1,"{""type"":""Point"",""coordinates"":[-50.21720666896764,-12.762970197561964]}"
3562,-30.022492704908576,-50.99821438001216,1,"{""type"":""Point"",""coordinates"":[-50.99821438001216,-30.022492704908576]}"
3570,-5.666991805546114,-48.79104448814077,1,"{""type"":""Point"",""coordinates"":[-48.79104448814077,-5.666991805546114]}"
3584,-10.069449087454352,-55.936888626164226,1,"{""type"":""Point"",""coordinates"":[-55.936888626164226,-10.069449087454352]}"
3588,-1.1126323207955953,-47.253587130243,1,"{""type"":""Point"",""coordinates"":[-47.253587130243,-1.1126323207955953]}"
3597,-9.976806879165997,-51.37712440500591,1,"{""type"":""Point"",""coordinates"":[-51.37712440500591,-9.976806879165997]}"
3605,-13.363138633348923,-48.222647258325665,1,"{""type"":""Point"",""coordinates"":[-48.222647258325665,-13.363138633348923]}"
3606,-6.392947206490266,-55.15542257328582,1,"{""type"":""Point"",""coordinates"":[-55.15542257328582,-6.392947206490266]}"
3607,-13.805980360166322,-58.844802832974445,1,"{""type"":""Point"",""coordinates"":[-58.844802832974445,-13.805980360166322]}"
3608,-28.398907346432697,-50.15729081851769,1,"{""type"":""Point"",""coordinates"":[-50.15729081851769,-28.398907346432697]}"
3612,-12.700088455295708,-55.874815569329876,1,"{""type"":""Point"",""coordinates"":[-55.874815569329876,-12.700088455295708]}"
3618,-14.06011359761033,-56.22249390998183,1,"{""type"":""Point"",""coordinates"":[-56.22249390998183,-14.06011359761033]}"
3625,-31.111618082358675,-50.78366584761028,1,"{""type"":""Point"",""coordinates"":[-50.78366584761028,-31.111618082358675]}"
3627,-21.387109304576924,-55.54163477262149,1,"{""type"":""Point"",""coordinates"":[-55.54163477262149,-21.387109304576924]}"
3633,-6.303452703821237,-48.27059671794984,1,"{""type"":""Point"",""coordinates"":[-48.27059671794984,-6.303452703821237]}"
3634,-30.596473426457063,-51.94071947063401,1,"{""type"":""Point"",""coordinates"":[-51.94071947063401,-30.596473426457063]}"
3639,-10.608828770025209,-62.71224403451477,1,"{""type"":""Point"",""coordinates"":[-62.71224403451477,-10.608828770025209]}"
3641,-9.542627358384395,-51.09766007126908,1,"{""type"":""Point"",""coordinates"":[-51.09766007126908,-9.542627358384395]}"
3642,-10.33650003430252,-64.24896114337902,1,"{""type"":""Point"",""coordinates"":[-64.24896114337902,-10.33650003430252]}"
3646,-11.47740299168662,-52.489354335726844,1,"{""type"":""Point"",""coordinates"":[-52.489354335726844,-11.47740299168662]}"
3647,-16.314243927835964,-53.90292818309916,1,"{""type"":""Point"",""coordinates"":[-53.90292818309916,-16.314243927835964]}"
3651,0.9863212700657662,-63.32358712827567,1,"{""type"":""Point"",""coordinates"":[-63.32358712827567,0.9863212700657662]}"
3652,-31.10011327505238,-53.59981503937434,1,"{""type"":""Point"",""coordinates"":[-53.59981503937434,-31.10011327505238]}"
3654,-3.884693071229257,-47.10132995355156,1,"{""type"":""Point"",""coordinates"":[-47.10132995355156,-3.884693071229257]}"
3658,-12.364656827729085,-63.94794582192468,1,"{""type"":""Point"",""coordinates"":[-63.94794582192468,-12.364656827729085]}"
3659,-2.9897020545594386,-56.627742119514565,1,"{""type"":""Point"",""coordinates"":[-56.627742119514565,-2.9897020545594386]}"
3667,-17.07640131864936,-53.63275470140047,1,"{""type"":""Point"",""coordinates"":[-53.63275470140047,-17.07640131864936]}"
3668,-29.814523299028913,-55.161914219530495,1,"{""type"":""Point"",""coordinates"":[-55.161914219530495,-29.814523299028913]}"
3677,-12.13011728645447,-56.93897008569798,1,"{""type"":""Point"",""coordinates"":[-56.93897008569798,-12.13011728645447]}"
3686,-10.519933595198715,-56.098878986333446,1,"{""type"":""Point"",""coordinates"":[-56.098878986333446,-10.519933595198715]}"
3688,-14.668002896491206,-50.03245752083654,1,"{""type"":""Point"",""coordinates"":[-50.03245752083654,-14.668002896491206]}"
3702,-9.836642790194382,-52.40039707905996,1,"{""type"":""Point"",""coordinates"":[-52.40039707905996,-9.836642790194382]}"
3705,-20.81943436584009,-43.18869206626313,1,"{""type"":""Point"",""coordinates"":[-43.18869206626313,-20.81943436584009]}"
3713,-3.1993281242328333,-49.10239312345282,1,"{""type"":""Point"",""coordinates"":[-49.10239312345282,-3.1993281242328333]}"
3728,-8.122200281114276,-35.09393879966776,1,"{""type"":""Point"",""coordinates"":[-35.09393879966776,-8.122200281114276]}"
3729,-32.271452027369165,-53.334093152488975,1,"{""type"":""Point"",""coordinates"":[-53.334093152488975,-32.271452027369165]}"
3732,-14.540678889543473,-57.264393129681274,1,"{""type"":""Point"",""coordinates"":[-57.264393129681274,-14.540678889543473]}"
3733,-21.189295374830184,-55.8403434902825,1,"{""type"":""Point"",""coordinates"":[-55.8403434902825,-21.189295374830184]}"
3738,-24.964500961752485,-51.79559838990577,1,"{""type"":""Point"",""coordinates"":[-51.79559838990577,-24.964500961752485]}"
3745,-16.862742653193358,-49.36414105299488,1,"{""type"":""Point"",""coordinates"":[-49.36414105299488,-16.862742653193358]}"
3748,-9.296000558312944,-64.41889583532215,1,"{""type"":""Point"",""coordinates"":[-64.41889583532215,-9.296000558312944]}"
3749,-10.073107243075873,-49.59568787791909,1,"{""type"":""Point"",""coordinates"":[-49.59568787791909,-10.073107243075873]}"
3751,-8.701017517217233,-69.26990611078388,1,"{""type"":""Point"",""coordinates"":[-69.26990611078388,-8.701017517217233]}"
3753,-16.766874976435695,-58.16580759969564,1,"{""type"":""Point"",""coordinates"":[-58.16580759969564,-16.766874976435695]}"
3760,-3.2848538054779084,-57.92291603245578,1,"{""type"":""Point"",""coordinates"":[-57.92291603245578,-3.2848538054779084]}"
3763,-19.785286705756565,-40.92396464754013,1,"{""type"":""Point"",""coordinates"":[-40.92396464754013,-19.785286705756565]}"
3764,-8.613739926574267,-50.801359174659616,1,"{""type"":""Point"",""coordinates"":[-50.801359174659616,-8.613739926574267]}"
3772,-6.238795476640599,-48.23124024498023,1,"{""type"":""Point"",""coordinates"":[-48.23124024498023,-6.238795476640599]}"
3776,-4.666212249112092,-49.47716767571187,1,"{""type"":""Point"",""coordinates"":[-49.47716767571187,-4.666212249112092]}"
3785,-1.445392888450848,-46.69205245089433,1,"{""type"":""Point"",""coordinates"":[-46.69205245089433,-1.445392888450848]}"
3804,-9.82274244902618,-68.2598453413905,1,"{""type"":""Point"",""coordinates"":[-68.2598453413905,-9.82274244902618]}"
3814,-12.753203045393983,-50.40985913594431,1,"{""type"":""Point"",""coordinates"":[-50.40985913594431,-12.753203045393983]}"
3816,-8.786672887780176,-63.7881762695775,1,"{""type"":""Point"",""coordinates"":[-63.7881762695775,-8.786672887780176]}"
3823,-5.385240066760765,-49.89990680445113,1,"{""type"":""Point"",""coordinates"":[-49.89990680445113,-5.385240066760765]}"
3828,-20.63413149365904,-55.821623500526044,1,"{""type"":""Point"",""coordinates"":[-55.821623500526044,-20.63413149365904]}"
3832,-13.91096252524886,-59.0567928559373,1,"{""type"":""Point"",""coordinates"":[-59.0567928559373,-13.91096252524886]}"
3833,-9.695485018499044,-51.01628024726407,1,"{""type"":""Point"",""coordinates"":[-51.01628024726407,-9.695485018499044]}"
3852,-1.0701646140452317,-50.889999480567,1,"{""type"":""Point"",""coordinates"":[-50.889999480567,-1.0701646140452317]}"
3853,-0.5242691394467475,-48.56668397614593,1,"{""type"":""Point"",""coordinates"":[-48.56668397614593,-0.5242691394467475]}"
3858,-9.544373052298608,-62.51953173705817,1,"{""type"":""Point"",""coordinates"":[-62.51953173705817,-9.544373052298608]}"
3860,-3.909310668875651,-62.945438981485694,1,"{""type"":""Point"",""coordinates"":[-62.945438981485694,-3.909310668875651]}"
3861,-10.090525661819695,-56.85899553811575,1,"{""type"":""Point"",""coordinates"":[-56.85899553811575,-10.090525661819695]}"
3865,-1.4848564118066852,-46.46886967177562,1,"{""type"":""Point"",""coordinates"":[-46.46886967177562,-1.4848564118066852]}"
3874,2.740877993843993,-60.49205538293179,1,"{""type"":""Point"",""coordinates"":[-60.49205538293179,2.740877993843993]}"
3876,-18.205742987879393,-39.71489071554255,1,"{""type"":""Point"",""coordinates"":[-39.71489071554255,-18.205742987879393]}"
3879,-22.53345745987514,-50.2384135896111,1,"{""type"":""Point"",""coordinates"":[-50.2384135896111,-22.53345745987514]}"
3880,-10.228295402822743,-56.5591436539586,1,"{""type"":""Point"",""coordinates"":[-56.5591436539586,-10.228295402822743]}"
3881,3.2588395665748924,-51.081395883674126,1,"{""type"":""Point"",""coordinates"":[-51.081395883674126,3.2588395665748924]}"
3890,-15.477090716909606,-58.78058885182613,1,"{""type"":""Point"",""coordinates"":[-58.78058885182613,-15.477090716909606]}"
3893,-11.794398023915681,-48.27655770686508,1,"{""type"":""Point"",""coordinates"":[-48.27655770686508,-11.794398023915681]}"
3900,-19.252687256954466,-39.71372606785542,1,"{""type"":""Point"",""coordinates"":[-39.71372606785542,-19.252687256954466]}"
3903,-14.941217768563364,-57.30404044742797,1,"{""type"":""Point"",""coordinates"":[-57.30404044742797,-14.941217768563364]}"
3915,-8.466702106550484,-47.8031193803729,1,"{""type"":""Point"",""coordinates"":[-47.8031193803729,-8.466702106550484]}"
3916,-15.356486482025362,-60.258282646157795,1,"{""type"":""Point"",""coordinates"":[-60.258282646157795,-15.356486482025362]}"
3917,1.6138008042663736,-55.584807148179,1,"{""type"":""Point"",""coordinates"":[-55.584807148179,1.6138008042663736]}"
3918,-1.6416076521471017,-52.193586103357866,1,"{""type"":""Point"",""coordinates"":[-52.193586103357866,-1.6416076521471017]}"
3921,-3.686225642082784,-51.98310344418773,1,"{""type"":""Point"",""coordinates"":[-51.98310344418773,-3.686225642082784]}"
3929,-19.40897888886249,-51.5752460031517,1,"{""type"":""Point"",""coordinates"":[-51.5752460031517,-19.40897888886249]}"
3947,-11.89498797251045,-61.3297005578861,1,"{""type"":""Point"",""coordinates"":[-61.3297005578861,-11.89498797251045]}"
3948,-10.304037372814705,-57.342867610559956,1,"{""type"":""Point"",""coordinates"":[-57.342867610559956,-10.304037372814705]}"
3964,-15.929159208469091,-50.16667270445184,1,"{""type"":""Point"",""coordinates"":[-50.16667270445184,-15.929159208469091]}"
3970,-8.327279524646224,-50.08141878012365,1,"{""type"":""Point"",""coordinates"":[-50.08141878012365,-8.327279524646224]}"
3971,-19.095454650988177,-53.118788922499824,1,"{""type"":""Point"",""coordinates"":[-53.118788922499824,-19.095454650988177]}"
3974,-14.412315263861059,-54.32033500625542,1,"{""type"":""Point"",""coordinates"":[-54.32033500625542,-14.412315263861059]}"
3975,-5.90868925538519,-49.78278335567962,1,"{""type"":""Point"",""coordinates"":[-49.78278335567962,-5.90868925538519]}"
3976,-15.516147152667685,-52.18801580843187,1,"{""type"":""Point"",""coordinates"":[-52.18801580843187,-15.516147152667685]}"
3980,-6.50264591479414,-52.485065335375346,1,"{""type"":""Point"",""coordinates"":[-52.485065335375346,-6.50264591479414]}"
3982,-16.48381664702121,-56.06381542516531,1,"{""type"":""Point"",""coordinates"":[-56.06381542516531,-16.48381664702121]}"
3985,-17.596046962105188,-55.285555368905705,1,"{""type"":""Point"",""coordinates"":[-55.285555368905705,-17.596046962105188]}"
3989,-9.376223947078685,-47.773194412532206,1,"{""type"":""Point"",""coordinates"":[-47.773194412532206,-9.376223947078685]}"
3997,-7.0585874166289395,-49.30373253087069,1,"{""type"":""Point"",""coordinates"":[-49.30373253087069,-7.0585874166289395]}"
4000,-12.904272993655315,-51.72869955438845,1,"{""type"":""Point"",""coordinates"":[-51.72869955438845,-12.904272993655315]}"
4003,-29.388903808041594,-54.519284983275554,1,"{""type"":""Point"",""coordinates"":[-54.519284983275554,-29.388903808041594]}"
